Building_Scenario_ID,Days_After_Event,Structural_System,Occupancy_Type,Number_of_Stories,Construction_Year,Seismic_Design_Level,Site_Class,Retrofit_Level,Peak_Ground_Acceleration_g,Spectral_Acceleration_1p0s_g,Initial_Residual_Drift_Ratio_pct,Safety_Inspection_Completion_pct,Utility_Availability_pct,Structural_Repair_Completion_pct,Nonstructural_Repair_Completion_pct,Operability_Class
B098,90,RC_Moment_Frame,Office,3.0,1977.0,Moderate_Code,C,No_Retrofit,0.165,0.176,0.0,98.5,95.9,84.7,99.0,Functional_Recovery
B098,120,RC_Moment_Frame,Office,3.0,NaN,NaN,C,No_Retrofit,0.165,0.176,0.0,98.3,95.5,100.0,98.1,Full_Recovery
B098,180,RC_Moment_Frame,NaN,3.0,1977.0,Moderate_Code,C,No_Retrofit,0.165,0.176,0.0,99.2,100.0,100.0,97.2,Full_Recovery
B098,240,RC_Moment_Frame,Office,3.0,1977.0,Moderate_Code,C,No_Retrofit,0.165,0.176,0.0,100.0,NaN,98.5,100.0,Full_Recovery
B098,365,RC_Moment_Frame,Office,3.0,1977.0,Moderate_Code,C,No_Retrofit,0.165,0.176,0.0,95.1,100.0,100.0,95.5,Full_Recovery
B099,0,Steel_Braced_Frame,Residential,10.0,1989.0,Low_Code,B,No_Retrofit,0.117,0.146,0.027,7.6,81.4,NaN,8.9,Unsafe_Closed
B099,1,Steel_Braced_Frame,Residential,10.0,1989.0,Low_Code,B,No_Retrofit,0.117,0.146,0.027,18.0,77.9,0.0,0.4,Restricted_Access
B099,3,NaN,Residential,10.0,1989.0,Low_Code,B,No_Retrofit,0.117,0.146,0.027,48.3,86.2,1.5,1.9,Restricted_Access
B099,7,Steel_Braced_Frame,Residential,10.0,1989.0,Low_Code,B,No_Retrofit,0.117,0.146,0.027,95.0,NaN,0.0,4.1,Reoccupancy
B099,14,Steel_Braced_Frame,Residential,10.0,1989.0,Low_Code,B,No_Retrofit,0.117,0.146,0.027,NaN,95.7,9.5,36.5,Reoccupancy
B099,30,Steel_Braced_Frame,Residential,NaN,1989.0,Low_Code,B,No_Retrofit,0.117,0.146,0.027,NaN,99.6,41.8,92.5,Functional_Recovery
B099,60,Steel_Braced_Frame,Residential,10.0,1989.0,Low_Code,B,No_Retrofit,0.117,0.146,0.027,100.0,100.0,96.0,100.0,Full_Recovery
B099,90,Steel_Braced_Frame,Residential,10.0,1989.0,NaN,B,No_Retrofit,0.117,0.146,0.027,100.0,100.0,100.0,100.0,Full_Recovery
B099,120,Steel_Braced_Frame,Residential,10.0,1989.0,Low_Code,B,No_Retrofit,0.117,0.146,0.027,100.0,100.0,97.7,98.3,Full_Recovery
B099,180,Steel_Braced_Frame,Residential,10.0,1989.0,Low_Code,B,No_Retrofit,0.117,NaN,0.027,100.0,100.0,100.0,98.9,Full_Recovery
B099,240,Steel_Braced_Frame,Residential,10.0,1989.0,Low_Code,B,No_Retrofit,0.117,0.146,0.027,96.9,98.6,100.0,99.5,Full_Recovery
B099,365,Steel_Braced_Frame,Residential,NaN,1989.0,Low_Code,B,No_Retrofit,0.117,0.146,0.027,100.0,98.2,100.0,95.8,Full_Recovery
B100,0,RC_Shear_Wall,Education,6.0,1973.0,Low_Code,C,No_Retrofit,0.382,0.487,0.0,0.0,57.9,1.5,5.8,Unsafe_Closed
B100,1,RC_Shear_Wall,Education,6.0,1973.0,Low_Code,C,No_Retrofit,0.382,0.487,0.0,7.1,57.8,0.0,0.0,Unsafe_Closed
B100,3,RC_Shear_Wall,Education,6.0,1973.0,Low_Code,C,No_Retrofit,0.382,0.487,0.0,13.3,72.9,2.1,3.7,Restricted_Access
B100,7,RC_Shear_Wall,Education,6.0,1973.0,Low_Code,C,No_Retrofit,0.382,0.487,0.0,60.5,86.7,0.8,2.2,Restricted_Access
B100,14,RC_Shear_Wall,Education,6.0,1973.0,Low_Code,C,No_Retrofit,0.382,0.487,0.0,NaN,87.3,2.3,NaN,Reoccupancy
B100,30,RC_Shear_Wall,Education,6.0,1973.0,Low_Code,C,No_Retrofit,0.382,0.487,0.0,98.5,97.4,6.9,9.2,Reoccupancy
B100,60,RC_Shear_Wall,Education,6.0,NaN,Low_Code,C,No_Retrofit,0.382,NaN,0.0,100.0,100.0,24.5,51.9,Reoccupancy
B100,90,RC_Shear_Wall,Education,6.0,1973.0,Low_Code,C,No_Retrofit,0.382,0.487,0.0,96.7,100.0,49.5,83.3,Functional_Recovery
B100,120,RC_Shear_Wall,Education,6.0,NaN,Low_Code,C,No_Retrofit,0.382,0.487,0.0,100.0,100.0,78.0,100.0,Functional_Recovery
B100,180,RC_Shear_Wall,Education,6.0,1973.0,Low_Code,C,No_Retrofit,NaN,NaN,0.0,100.0,100.0,99.1,97.4,Full_Recovery
B100,240,RC_Shear_Wall,Education,6.0,1973.0,Low_Code,C,No_Retrofit,0.382,0.487,0.0,98.2,92.7,100.0,98.8,Full_Recovery
B100,365,RC_Shear_Wall,Education,6.0,1973.0,Low_Code,C,No_Retrofit,0.382,0.487,0.0,98.6,98.9,99.7,100.0,Full_Recovery
B101,0,Steel_Braced_Frame,Office,11.0,2005.0,Moderate_Code,C,NaN,0.337,0.331,0.032,1.7,62.0,4.1,1.8,Unsafe_Closed
B101,1,Steel_Braced_Frame,Office,11.0,2005.0,Moderate_Code,C,No_Retrofit,0.337,0.331,0.032,4.4,65.0,0.0,0.4,Unsafe_Closed
B101,3,Steel_Braced_Frame,Office,11.0,2005.0,Moderate_Code,C,No_Retrofit,NaN,0.331,NaN,12.7,75.2,6.2,1.7,Restricted_Access
B101,7,Steel_Braced_Frame,NaN,11.0,2005.0,Moderate_Code,C,No_Retrofit,0.337,0.331,0.032,48.0,79.9,1.3,4.5,Restricted_Access
B101,14,Steel_Braced_Frame,NaN,11.0,2005.0,Moderate_Code,C,No_Retrofit,0.337,0.331,0.032,97.0,89.8,5.7,6.1,Reoccupancy
B101,30,Steel_Braced_Frame,Office,11.0,2005.0,Moderate_Code,C,No_Retrofit,0.337,0.331,0.032,100.0,93.1,2.0,NaN,Reoccupancy
B101,60,Steel_Braced_Frame,Office,11.0,2005.0,Moderate_Code,C,No_Retrofit,0.337,0.331,0.032,98.2,98.0,NaN,53.2,Reoccupancy
B101,90,Steel_Braced_Frame,Office,NaN,2005.0,Moderate_Code,C,No_Retrofit,0.337,0.331,0.032,96.0,97.7,49.7,90.1,Functional_Recovery
B101,120,Steel_Braced_Frame,Office,11.0,2005.0,Moderate_Code,C,No_Retrofit,0.337,0.331,0.032,98.2,100.0,79.8,98.8,Functional_Recovery
B101,180,Steel_Braced_Frame,Office,11.0,NaN,Moderate_Code,C,No_Retrofit,0.337,0.331,0.032,100.0,98.7,100.0,100.0,Full_Recovery
B101,240,Steel_Braced_Frame,Office,11.0,2005.0,Moderate_Code,C,No_Retrofit,0.337,0.331,0.032,100.0,95.3,100.0,NaN,Full_Recovery
B101,365,Steel_Braced_Frame,Office,11.0,2005.0,Moderate_Code,C,No_Retrofit,NaN,NaN,0.032,99.2,96.5,100.0,100.0,Full_Recovery
B102,0,Steel_Braced_Frame,Office,5.0,2018.0,High_Code,D,Partial_Retrofit,0.119,0.226,0.0,NaN,65.7,5.4,0.3,Unsafe_Closed
B102,1,Steel_Braced_Frame,Office,5.0,2018.0,High_Code,NaN,Partial_Retrofit,0.119,0.226,0.0,7.7,74.4,0.0,6.6,Unsafe_Closed
B102,3,Steel_Braced_Frame,Office,5.0,2018.0,High_Code,D,Partial_Retrofit,0.119,0.226,0.0,30.7,75.4,2.5,0.7,Restricted_Access
B102,7,Steel_Braced_Frame,Office,5.0,2018.0,High_Code,NaN,Partial_Retrofit,0.119,0.226,NaN,87.9,80.5,0.0,6.0,Reoccupancy
B102,14,Steel_Braced_Frame,Office,5.0,2018.0,High_Code,D,Partial_Retrofit,0.119,0.226,0.0,100.0,95.0,14.2,17.9,Reoccupancy
B102,30,Steel_Braced_Frame,Office,5.0,2018.0,High_Code,D,Partial_Retrofit,0.119,0.226,0.0,NaN,100.0,43.5,51.7,Reoccupancy
B102,60,Steel_Braced_Frame,Office,5.0,2018.0,High_Code,D,Partial_Retrofit,0.119,0.226,0.0,100.0,NaN,99.3,100.0,Full_Recovery
B102,90,Steel_Braced_Frame,Office,NaN,2018.0,High_Code,D,Partial_Retrofit,NaN,0.226,0.0,100.0,100.0,99.0,100.0,Full_Recovery
B102,120,Steel_Braced_Frame,Office,5.0,2018.0,High_Code,D,Partial_Retrofit,0.119,NaN,0.0,NaN,100.0,100.0,97.4,Full_Recovery
B102,180,Steel_Braced_Frame,Office,5.0,NaN,High_Code,D,Partial_Retrofit,0.119,0.226,0.0,100.0,97.9,100.0,100.0,Full_Recovery
B102,240,Steel_Braced_Frame,Office,5.0,2018.0,High_Code,D,Partial_Retrofit,0.119,0.226,0.0,98.7,99.6,96.2,99.4,Full_Recovery
B102,365,Steel_Braced_Frame,Office,5.0,2018.0,High_Code,D,Partial_Retrofit,0.119,0.226,0.0,100.0,98.9,99.7,100.0,Full_Recovery
B103,0,NaN,Office,3.0,1959.0,Pre_Code,C,No_Retrofit,0.302,0.255,NaN,1.2,72.3,4.2,6.0,Unsafe_Closed
B103,1,RC_Moment_Frame,Office,3.0,1959.0,Pre_Code,C,No_Retrofit,NaN,0.255,0.063,2.2,79.7,6.3,6.0,Unsafe_Closed
B103,3,RC_Moment_Frame,Office,3.0,1959.0,Pre_Code,C,No_Retrofit,0.302,0.255,0.063,34.1,91.4,0.0,0.0,Restricted_Access
B103,7,NaN,Office,NaN,1959.0,Pre_Code,C,No_Retrofit,0.302,0.255,0.063,90.4,97.1,4.2,2.8,Reoccupancy
B103,14,RC_Moment_Frame,Office,3.0,1959.0,Pre_Code,C,No_Retrofit,0.302,0.255,0.063,99.9,100.0,12.1,17.5,Reoccupancy
B103,30,RC_Moment_Frame,Office,3.0,1959.0,Pre_Code,C,No_Retrofit,0.302,0.255,0.063,NaN,92.2,18.3,67.0,Functional_Recovery
B103,60,RC_Moment_Frame,Office,3.0,1959.0,NaN,C,No_Retrofit,0.302,0.255,0.063,96.0,98.1,51.5,98.3,Functional_Recovery
B103,90,RC_Moment_Frame,NaN,3.0,1959.0,Pre_Code,C,No_Retrofit,0.302,0.255,0.063,100.0,100.0,97.7,99.4,Full_Recovery
B103,120,RC_Moment_Frame,Office,3.0,1959.0,NaN,C,No_Retrofit,0.302,NaN,0.063,98.3,99.3,100.0,95.7,Full_Recovery
B103,180,RC_Moment_Frame,Office,3.0,1959.0,NaN,NaN,No_Retrofit,0.302,0.255,0.063,100.0,100.0,100.0,99.6,Full_Recovery
B103,240,RC_Moment_Frame,Office,3.0,1959.0,Pre_Code,C,NaN,0.302,0.255,0.063,95.4,94.3,100.0,100.0,Full_Recovery
B103,365,RC_Moment_Frame,Office,3.0,1959.0,NaN,C,No_Retrofit,0.302,NaN,0.063,94.0,98.0,94.4,100.0,Full_Recovery
B104,0,Unreinforced_Masonry,Retail,2.0,NaN,Pre_Code,D,No_Retrofit,0.549,0.612,0.638,0.9,8.6,NaN,NaN,Unsafe_Closed
B104,1,Unreinforced_Masonry,Retail,2.0,1959.0,Pre_Code,D,No_Retrofit,0.549,0.612,NaN,6.6,NaN,5.9,6.2,Unsafe_Closed
B104,3,Unreinforced_Masonry,Retail,2.0,1959.0,NaN,D,No_Retrofit,NaN,NaN,0.638,4.5,22.5,6.6,0.0,Unsafe_Closed
B104,7,Unreinforced_Masonry,Retail,NaN,1959.0,Pre_Code,D,No_Retrofit,0.549,0.612,0.638,7.8,31.0,5.4,6.3,Unsafe_Closed
B104,14,Unreinforced_Masonry,Retail,2.0,1959.0,Pre_Code,D,No_Retrofit,0.549,0.612,0.638,26.6,54.4,0.0,0.0,Unsafe_Closed
B104,30,Unreinforced_Masonry,Retail,2.0,1959.0,Pre_Code,D,No_Retrofit,0.549,0.612,NaN,78.3,77.5,3.5,2.4,Restricted_Access
B104,60,Unreinforced_Masonry,Retail,2.0,1959.0,Pre_Code,D,No_Retrofit,0.549,0.612,0.638,100.0,93.7,2.2,6.3,Restricted_Access
B104,90,Unreinforced_Masonry,Retail,2.0,1959.0,Pre_Code,D,No_Retrofit,0.549,0.612,0.638,96.0,98.6,0.6,5.1,Restricted_Access
B104,120,Unreinforced_Masonry,Retail,2.0,1959.0,Pre_Code,D,No_Retrofit,0.549,0.612,0.638,100.0,91.7,3.6,17.2,Restricted_Access
B104,180,Unreinforced_Masonry,Retail,2.0,1959.0,Pre_Code,D,No_Retrofit,0.549,0.612,0.638,100.0,100.0,12.9,37.0,Restricted_Access
B104,240,Unreinforced_Masonry,Retail,2.0,NaN,Pre_Code,D,No_Retrofit,0.549,0.612,0.638,96.7,100.0,6.8,67.8,Restricted_Access
B104,365,Unreinforced_Masonry,Retail,2.0,1959.0,NaN,D,No_Retrofit,0.549,0.612,0.638,100.0,93.4,31.5,100.0,Functional_Recovery
B105,0,Steel_Moment_Frame,Residential,12.0,2022.0,High_Code,C,Extensive_Retrofit,0.46,0.685,0.096,NaN,55.7,0.0,0.0,Unsafe_Closed
B105,1,Steel_Moment_Frame,Residential,12.0,2022.0,High_Code,C,Extensive_Retrofit,0.46,0.685,NaN,10.9,61.5,5.3,0.0,Unsafe_Closed
B105,3,Steel_Moment_Frame,Residential,12.0,2022.0,High_Code,C,NaN,NaN,0.685,0.096,11.3,69.8,2.2,10.2,Restricted_Access
B105,7,Steel_Moment_Frame,Residential,12.0,2022.0,High_Code,C,Extensive_Retrofit,0.46,0.685,0.096,41.7,85.1,0.0,NaN,Restricted_Access
B105,14,Steel_Moment_Frame,Residential,12.0,2022.0,High_Code,C,Extensive_Retrofit,0.46,0.685,0.096,95.0,94.1,0.0,1.5,Reoccupancy
B105,30,NaN,Residential,NaN,2022.0,High_Code,C,Extensive_Retrofit,0.46,0.685,0.096,100.0,100.0,8.2,5.5,Reoccupancy
B105,60,Steel_Moment_Frame,Residential,12.0,2022.0,High_Code,C,Extensive_Retrofit,0.46,0.685,0.096,97.2,100.0,24.6,32.4,Reoccupancy
B105,90,Steel_Moment_Frame,Residential,12.0,2022.0,High_Code,C,Extensive_Retrofit,0.46,0.685,0.096,99.6,100.0,57.8,79.6,Functional_Recovery
B105,120,Steel_Moment_Frame,Residential,12.0,2022.0,High_Code,C,NaN,0.46,0.685,0.096,NaN,100.0,86.0,100.0,Functional_Recovery
B105,180,Steel_Moment_Frame,Residential,12.0,2022.0,High_Code,C,Extensive_Retrofit,0.46,0.685,0.096,100.0,89.4,100.0,NaN,Functional_Recovery
B105,240,Steel_Moment_Frame,Residential,12.0,2022.0,High_Code,C,NaN,0.46,0.685,0.096,96.8,97.9,98.4,97.6,Full_Recovery
B105,365,Steel_Moment_Frame,Residential,NaN,2022.0,High_Code,C,Extensive_Retrofit,0.46,0.685,0.096,99.2,100.0,98.8,100.0,Full_Recovery
B106,0,Steel_Braced_Frame,Residential,7.0,1969.0,Pre_Code,D,Extensive_Retrofit,0.143,0.186,0.055,0.7,64.5,0.0,2.9,Unsafe_Closed
B106,1,Steel_Braced_Frame,Residential,7.0,1969.0,Pre_Code,D,Extensive_Retrofit,0.143,0.186,0.055,7.2,68.3,3.6,4.6,Unsafe_Closed
B106,3,Steel_Braced_Frame,Residential,7.0,1969.0,Pre_Code,D,Extensive_Retrofit,0.143,0.186,0.055,30.3,73.1,0.0,0.0,Restricted_Access
B106,7,Steel_Braced_Frame,NaN,7.0,1969.0,Pre_Code,D,NaN,0.143,0.186,0.055,92.6,78.9,1.2,5.2,Reoccupancy
B106,14,Steel_Braced_Frame,Residential,7.0,1969.0,Pre_Code,NaN,Extensive_Retrofit,0.143,0.186,0.055,98.3,95.0,12.1,19.7,Reoccupancy
B106,30,Steel_Braced_Frame,Residential,7.0,1969.0,Pre_Code,D,Extensive_Retrofit,0.143,0.186,NaN,98.6,100.0,18.9,49.1,Reoccupancy
B106,60,Steel_Braced_Frame,Residential,7.0,1969.0,NaN,D,Extensive_Retrofit,0.143,0.186,0.055,97.0,92.6,76.1,100.0,Functional_Recovery
B106,90,Steel_Braced_Frame,Residential,7.0,1969.0,Pre_Code,D,Extensive_Retrofit,NaN,0.186,0.055,100.0,100.0,98.7,96.7,Full_Recovery
B106,120,Steel_Braced_Frame,Residential,7.0,1969.0,Pre_Code,D,Extensive_Retrofit,0.143,0.186,0.055,100.0,99.3,96.8,100.0,Full_Recovery
B106,180,Steel_Braced_Frame,Residential,7.0,1969.0,Pre_Code,D,Extensive_Retrofit,0.143,0.186,0.055,100.0,100.0,98.1,100.0,Full_Recovery
B106,240,Steel_Braced_Frame,Residential,7.0,1969.0,Pre_Code,D,Extensive_Retrofit,0.143,0.186,0.055,100.0,98.8,100.0,100.0,Full_Recovery
B106,365,Steel_Braced_Frame,Residential,7.0,1969.0,Pre_Code,D,Extensive_Retrofit,0.143,NaN,0.055,100.0,100.0,96.8,99.5,Full_Recovery
B107,0,Steel_Braced_Frame,Residential,8.0,1995.0,Moderate_Code,NaN,Partial_Retrofit,0.584,0.806,0.136,5.6,26.0,0.0,0.0,Unsafe_Closed
B107,1,Steel_Braced_Frame,Residential,8.0,1995.0,Moderate_Code,D,Partial_Retrofit,0.584,0.806,0.136,3.0,27.9,6.8,NaN,Unsafe_Closed
B107,3,Steel_Braced_Frame,Residential,8.0,1995.0,Moderate_Code,D,Partial_Retrofit,0.584,0.806,0.136,3.9,41.7,7.4,0.0,Unsafe_Closed
B107,7,NaN,Residential,8.0,1995.0,NaN,D,Partial_Retrofit,0.584,0.806,0.136,22.2,44.9,0.8,1.8,Unsafe_Closed
B107,14,Steel_Braced_Frame,Residential,NaN,1995.0,Moderate_Code,D,Partial_Retrofit,0.584,0.806,0.136,67.5,69.8,8.9,0.0,Restricted_Access
B107,30,Steel_Braced_Frame,Residential,8.0,1995.0,Moderate_Code,D,Partial_Retrofit,0.584,0.806,0.136,98.0,91.1,3.9,5.1,Reoccupancy
B107,60,Steel_Braced_Frame,Residential,8.0,NaN,Moderate_Code,D,Partial_Retrofit,0.584,0.806,0.136,97.7,94.4,6.3,8.4,Reoccupancy
B107,90,Steel_Braced_Frame,Residential,8.0,1995.0,Moderate_Code,D,Partial_Retrofit,0.584,0.806,0.136,100.0,100.0,11.3,31.9,Reoccupancy
B107,120,Steel_Braced_Frame,Residential,8.0,1995.0,Moderate_Code,D,NaN,0.584,0.806,0.136,100.0,99.3,33.8,54.5,Reoccupancy
B107,180,Steel_Braced_Frame,Residential,8.0,1995.0,Moderate_Code,D,Partial_Retrofit,NaN,0.806,0.136,100.0,99.9,70.8,91.8,Functional_Recovery
B107,240,Steel_Braced_Frame,Residential,8.0,1995.0,Moderate_Code,D,Partial_Retrofit,0.584,0.806,0.136,100.0,100.0,91.4,100.0,Functional_Recovery
B107,365,Steel_Braced_Frame,Residential,8.0,1995.0,Moderate_Code,D,Partial_Retrofit,0.584,0.806,0.136,96.2,99.7,100.0,94.4,Full_Recovery
B108,0,RC_Shear_Wall,Residential,12.0,2017.0,High_Code,E,Partial_Retrofit,0.328,0.507,0.042,6.2,52.4,0.0,0.0,Unsafe_Closed
B108,1,RC_Shear_Wall,NaN,12.0,2017.0,High_Code,E,Partial_Retrofit,0.328,0.507,0.042,1.5,60.9,0.0,6.6,Unsafe_Closed
B108,3,RC_Shear_Wall,Residential,12.0,2017.0,High_Code,E,Partial_Retrofit,0.328,0.507,0.042,15.0,71.1,2.2,0.0,Restricted_Access
B108,7,RC_Shear_Wall,Residential,12.0,2017.0,High_Code,E,Partial_Retrofit,NaN,0.507,NaN,NaN,76.4,4.1,2.8,Reoccupancy
B108,14,RC_Shear_Wall,Residential,12.0,2017.0,High_Code,E,Partial_Retrofit,0.328,0.507,0.042,100.0,91.7,7.1,14.8,Reoccupancy
B108,30,RC_Shear_Wall,Residential,12.0,2017.0,High_Code,NaN,Partial_Retrofit,0.328,0.507,0.042,100.0,98.5,19.3,27.5,Reoccupancy
B108,60,RC_Shear_Wall,Residential,12.0,2017.0,High_Code,E,Partial_Retrofit,0.328,0.507,0.042,97.6,95.9,66.5,92.9,Functional_Recovery
B108,90,RC_Shear_Wall,Residential,12.0,NaN,High_Code,E,Partial_Retrofit,0.328,0.507,0.042,98.3,100.0,91.8,100.0,Functional_Recovery
B108,120,RC_Shear_Wall,Residential,12.0,2017.0,High_Code,E,Partial_Retrofit,0.328,NaN,0.042,98.5,100.0,NaN,100.0,Full_Recovery
B108,180,RC_Shear_Wall,Residential,NaN,2017.0,High_Code,E,Partial_Retrofit,0.328,0.507,0.042,100.0,NaN,NaN,100.0,Full_Recovery
B108,240,RC_Shear_Wall,Residential,12.0,2017.0,High_Code,NaN,Partial_Retrofit,0.328,0.507,0.042,94.2,100.0,97.4,98.6,Full_Recovery
B108,365,RC_Shear_Wall,Residential,12.0,2017.0,High_Code,E,Partial_Retrofit,0.328,0.507,0.042,100.0,NaN,98.0,98.4,Full_Recovery
B109,0,RC_Shear_Wall,NaN,10.0,1983.0,Pre_Code,D,No_Retrofit,0.46,0.617,0.126,11.8,41.8,0.0,0.0,Unsafe_Closed
B109,1,RC_Shear_Wall,Education,10.0,1983.0,Pre_Code,NaN,No_Retrofit,0.46,0.617,0.126,2.3,54.6,4.1,0.9,Unsafe_Closed
B109,3,RC_Shear_Wall,Education,10.0,1983.0,Pre_Code,D,NaN,0.46,0.617,0.126,11.8,59.9,0.0,1.1,Restricted_Access
B109,7,RC_Shear_Wall,Education,10.0,1983.0,NaN,D,No_Retrofit,0.46,0.617,0.126,36.3,73.7,3.0,2.4,Restricted_Access
B109,14,RC_Shear_Wall,Education,10.0,1983.0,Pre_Code,D,No_Retrofit,0.46,0.617,0.126,90.3,82.7,3.8,2.6,Reoccupancy
B109,30,RC_Shear_Wall,Education,10.0,1983.0,Pre_Code,D,No_Retrofit,0.46,0.617,0.126,95.4,100.0,1.4,6.3,Reoccupancy
B109,60,RC_Shear_Wall,Education,10.0,1983.0,Pre_Code,D,No_Retrofit,0.46,0.617,0.126,97.8,99.8,6.2,23.6,Reoccupancy
B109,90,RC_Shear_Wall,Education,10.0,1983.0,Pre_Code,D,No_Retrofit,0.46,0.617,0.126,96.0,92.8,17.3,46.3,Reoccupancy
B109,120,RC_Shear_Wall,Education,10.0,1983.0,Pre_Code,D,No_Retrofit,0.46,0.617,0.126,96.9,100.0,31.6,76.3,Reoccupancy
B109,180,RC_Shear_Wall,Education,10.0,1983.0,Pre_Code,D,No_Retrofit,0.46,0.617,NaN,99.4,99.2,74.4,100.0,Functional_Recovery
B109,240,RC_Shear_Wall,Education,10.0,1983.0,Pre_Code,D,No_Retrofit,0.46,0.617,NaN,99.3,100.0,89.7,100.0,Functional_Recovery
B109,365,RC_Shear_Wall,NaN,10.0,1983.0,Pre_Code,D,No_Retrofit,0.46,0.617,0.126,96.5,94.8,97.1,96.6,Full_Recovery
B110,0,RC_Moment_Frame,Residential,14.0,1986.0,Low_Code,D,No_Retrofit,NaN,1.099,0.323,0.5,18.4,3.2,0.5,Unsafe_Closed
B110,1,RC_Moment_Frame,NaN,14.0,1986.0,NaN,D,No_Retrofit,0.643,1.099,0.323,7.7,30.0,0.6,3.6,Unsafe_Closed
B110,3,RC_Moment_Frame,NaN,14.0,1986.0,Low_Code,D,No_Retrofit,0.643,1.099,0.323,7.5,38.0,2.3,7.7,Unsafe_Closed
B110,7,NaN,Residential,14.0,1986.0,Low_Code,D,No_Retrofit,0.643,1.099,0.323,15.5,47.0,0.0,0.0,Unsafe_Closed
B110,14,RC_Moment_Frame,Residential,NaN,1986.0,Low_Code,D,No_Retrofit,0.643,1.099,0.323,55.2,75.8,0.2,1.4,Restricted_Access
B110,30,RC_Moment_Frame,Residential,14.0,NaN,Low_Code,D,No_Retrofit,0.643,1.099,NaN,100.0,93.9,2.0,NaN,Reoccupancy
B110,60,RC_Moment_Frame,Residential,14.0,1986.0,Low_Code,D,No_Retrofit,NaN,1.099,0.323,98.7,100.0,1.4,6.8,Reoccupancy
B110,90,RC_Moment_Frame,Residential,14.0,1986.0,Low_Code,D,No_Retrofit,0.643,1.099,0.323,100.0,99.8,1.0,24.0,Reoccupancy
B110,120,NaN,Residential,14.0,1986.0,Low_Code,D,No_Retrofit,0.643,1.099,NaN,99.3,100.0,12.9,42.1,Reoccupancy
B110,180,RC_Moment_Frame,Residential,14.0,1986.0,Low_Code,D,No_Retrofit,0.643,1.099,0.323,96.3,100.0,20.7,89.7,Functional_Recovery
B110,240,RC_Moment_Frame,Residential,14.0,1986.0,Low_Code,D,No_Retrofit,0.643,1.099,0.323,99.9,100.0,39.7,94.3,Functional_Recovery
B110,365,RC_Moment_Frame,Residential,14.0,1986.0,Low_Code,D,No_Retrofit,0.643,1.099,0.323,98.6,88.7,NaN,100.0,Functional_Recovery
B111,0,RC_Shear_Wall,Healthcare,10.0,2009.0,NaN,NaN,Extensive_Retrofit,0.149,0.117,0.0,15.1,77.6,11.6,13.3,Restricted_Access
B111,1,RC_Shear_Wall,Healthcare,10.0,2009.0,High_Code,B,Extensive_Retrofit,0.149,0.117,0.0,19.0,82.2,8.9,4.0,Restricted_Access
B111,3,RC_Shear_Wall,Healthcare,10.0,2009.0,High_Code,B,Extensive_Retrofit,0.149,0.117,0.0,53.3,85.4,12.1,NaN,Restricted_Access
B111,7,RC_Shear_Wall,Healthcare,10.0,2009.0,High_Code,B,Extensive_Retrofit,0.149,NaN,0.0,96.1,95.1,NaN,12.2,Reoccupancy
B111,14,RC_Shear_Wall,Healthcare,10.0,2009.0,High_Code,B,NaN,NaN,0.117,0.0,92.1,100.0,42.5,47.9,Reoccupancy
B111,30,RC_Shear_Wall,Healthcare,10.0,2009.0,High_Code,B,NaN,0.149,0.117,0.0,99.2,91.6,83.3,99.0,Functional_Recovery
B111,60,RC_Shear_Wall,Healthcare,10.0,2009.0,High_Code,NaN,Extensive_Retrofit,0.149,0.117,0.0,94.1,99.0,98.6,100.0,Full_Recovery
B111,90,RC_Shear_Wall,Healthcare,10.0,2009.0,High_Code,NaN,Extensive_Retrofit,0.149,0.117,0.0,100.0,98.5,100.0,96.3,Full_Recovery
B111,120,RC_Shear_Wall,Healthcare,10.0,NaN,High_Code,B,Extensive_Retrofit,0.149,NaN,0.0,95.5,NaN,100.0,100.0,Full_Recovery
B111,180,RC_Shear_Wall,Healthcare,10.0,2009.0,High_Code,B,Extensive_Retrofit,0.149,0.117,0.0,100.0,97.3,97.9,100.0,Full_Recovery
B111,240,RC_Shear_Wall,Healthcare,10.0,2009.0,High_Code,B,Extensive_Retrofit,0.149,0.117,0.0,99.8,100.0,98.7,98.3,Full_Recovery
B111,365,RC_Shear_Wall,Healthcare,10.0,2009.0,High_Code,B,Extensive_Retrofit,0.149,0.117,0.0,100.0,100.0,100.0,100.0,Full_Recovery
B112,0,RC_Shear_Wall,Retail,2.0,1967.0,Pre_Code,E,Extensive_Retrofit,0.153,0.139,0.026,3.6,59.8,3.2,1.1,Unsafe_Closed
B112,1,RC_Shear_Wall,Retail,2.0,NaN,Pre_Code,E,Extensive_Retrofit,0.153,0.139,0.026,7.2,69.5,7.6,NaN,Unsafe_Closed
B112,3,RC_Shear_Wall,Retail,2.0,1967.0,Pre_Code,E,Extensive_Retrofit,0.153,0.139,0.026,27.3,75.2,2.3,0.0,Restricted_Access
B112,7,NaN,Retail,2.0,1967.0,Pre_Code,E,Extensive_Retrofit,0.153,0.139,0.026,92.9,84.4,2.3,1.7,Reoccupancy
B112,14,RC_Shear_Wall,Retail,2.0,1967.0,Pre_Code,E,NaN,0.153,0.139,0.026,96.6,88.8,14.1,11.9,Reoccupancy
B112,30,RC_Shear_Wall,Retail,2.0,1967.0,Pre_Code,E,Extensive_Retrofit,0.153,0.139,NaN,100.0,100.0,29.6,60.2,Functional_Recovery
